timestamp,type,seq_counter,rtc,data
2025-08-02T17:59:18.559594,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:19.559019,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:20.558689,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:21.557286,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:22.557272,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:23.559228,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:24.559560,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:25.556691,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:26.561671,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:27.556932,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:28.558767,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:29.560135,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:30.558199,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:31.558670,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:32.558284,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:33.559077,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:34.556958,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:35.561944,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:36.558212,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:37.556868,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:38.583095,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:39.558773,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:40.558409,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:41.558671,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:42.558607,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:43.558197,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:44.558306,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:45.558064,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:46.558449,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:47.558090,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:48.558386,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:49.558256,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:50.561501,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:51.557529,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:52.557229,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:53.558026,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:54.557898,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:55.557875,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:56.561670,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:57.558651,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:58.556849,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:59.556851,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:00.559415,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:01.558688,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:02.556825,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:03.558084,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:04.558327,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:05.557955,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:06.558408,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:07.565448,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:08.557900,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:09.558258,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:10.558102,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:11.557250,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:12.557711,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:13.556610,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:14.557653,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:15.571108,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:16.563215,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:17.561882,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:18.558160,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:19.556725,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:20.557829,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:21.558289,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:22.557761,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:23.558323,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:24.558031,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:25.557767,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:26.557887,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:27.558763,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:28.557738,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:29.558544,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:30.557975,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:31.557851,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:32.558175,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:33.557771,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:34.557880,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:35.558115,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:36.557283,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:37.558114,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:38.557688,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:39.557993,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:40.557718,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:41.557804,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:42.557915,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:43.558393,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:44.557680,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:45.558299,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:46.557582,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:47.558209,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:48.557832,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:49.558279,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:50.567021,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:51.558349,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:52.557574,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:53.557901,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:54.558202,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:55.558627,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:56.557692,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:57.558379,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:00:58.558098,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:00:59.558484,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:01:00.557659,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:01:01.558419,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:01:02.588081,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:01:03.561722,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:01:04.557002,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:01:05.567171,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:01:06.557971,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:01:07.563696,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:01:08.557089,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:01:09.560009,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:01:10.558266,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:01:11.558341,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:01:12.557804,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:01:13.558256,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:01:14.557768,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:01:15.566483,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:01:16.556494,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:01:17.558764,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:01:18.557527,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:01:19.558181,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:01:20.558031,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:01:21.569280,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:01:22.557212,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:01:23.557399,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:01:24.557542,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:01:25.558320,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:01:26.557463,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:01:27.558522,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T18:01:28.557285,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T18:01:29.557996,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
